cumulative_total,required_global_X,bottleneck_metric,h,d,k,a,w,size_bytes,size_X,keygen_X,sign_X,verify_X,cpb_X
6084,1034.3153,keygen_C,48,3,17,9,256,4368,0.556,1034.3153,408.917,3.3063,5.9464
6085,1034.3153,keygen_C,48,3,20,16,256,7088,0.9022,1034.3153,410.6777,3.3856,3.7525
6086,1034.3153,keygen_C,48,3,16,16,256,6000,0.7637,1034.3153,410.3232,3.3536,4.391
6087,1034.3153,keygen_C,48,3,8,20,256,4336,0.5519,1034.3153,420.2489,3.3044,5.987
6088,1034.3153,keygen_C,48,3,17,10,256,4640,0.5906,1034.3153,408.9288,3.3142,5.6112
6089,1034.3153,keygen_C,48,3,7,20,256,4000,0.5092,1034.3153,418.831,3.2947,6.4707
6090,1034.3153,keygen_C,48,3,20,14,256,6448,0.8208,1034.3153,409.3483,3.3671,4.1023
6091,1034.3153,keygen_C,48,3,10,20,256,5008,0.6375,1034.3153,423.0849,3.3239,5.2142
6092,1034.3153,keygen_C,48,3,14,14,256,5008,0.6375,1034.3153,409.2154,3.3244,5.2149
6093,1034.3153,keygen_C,48,3,15,13,256,5008,0.6375,1034.3153,409.0714,3.3248,5.2156
6094,1034.3153,keygen_C,48,3,24,15,256,7792,0.9919,1034.3153,409.9687,3.4065,3.4345
6095,1034.3153,keygen_C,48,3,23,15,256,7536,0.9593,1034.3153,409.9244,3.3991,3.5434
6096,1034.3153,keygen_C,48,3,23,11,256,6064,0.7719,1034.3153,408.9689,3.3564,4.3482
6097,1034.3153,keygen_C,48,3,15,9,256,4048,0.5153,1034.3153,408.9156,3.297,6.3985
6098,1034.3153,keygen_C,48,3,12,11,256,3952,0.5031,1034.3153,408.9385,3.2937,6.5475
6099,1034.3153,keygen_C,48,3,16,11,256,4720,0.6008,1034.3153,408.9495,3.3165,5.52
6100,1034.3153,keygen_C,48,3,12,15,256,4720,0.6008,1034.3153,409.437,3.316,5.5192
6101,1034.3153,keygen_C,48,3,13,18,256,5600,0.7128,1034.3153,413.5136,3.3415,4.6877
6102,1034.3153,keygen_C,48,3,19,12,256,5600,0.7128,1034.3153,409.0105,3.3425,4.689
6103,1034.3153,keygen_C,48,3,21,9,256,5008,0.6375,1034.3153,408.9198,3.3253,5.2163
6104,1034.3153,keygen_C,48,3,17,12,256,5184,0.6599,1034.3153,408.9994,3.3299,5.0463
6105,1034.3153,keygen_C,48,3,17,17,256,6544,0.833,1034.3153,411.9184,3.3694,4.0449
6106,1034.3153,keygen_C,48,3,16,13,256,5232,0.666,1034.3153,409.0825,3.3313,5.0021
6107,1034.3153,keygen_C,48,3,18,16,256,6544,0.833,1034.3153,410.5004,3.3694,4.0449
6108,1034.3153,keygen_C,48,3,14,15,256,5232,0.666,1034.3153,409.5256,3.3309,5.0014
6109,1034.3153,keygen_C,48,3,15,17,256,5968,0.7597,1034.3153,411.5639,3.3527,4.4133
6110,1034.3153,keygen_C,48,3,18,14,256,5968,0.7597,1034.3153,409.304,3.3527,4.4133
6111,1034.3153,keygen_C,48,3,23,10,256,5696,0.7251,1034.3153,408.9371,3.3457,4.6144
6112,1034.3153,keygen_C,48,3,17,20,256,7360,0.9369,1034.3153,433.0106,3.393,3.6217
6113,1034.3153,keygen_C,48,3,21,16,256,7360,0.9369,1034.3153,410.7663,3.3935,3.6222
6114,1034.3153,keygen_C,48,3,15,19,256,6448,0.8208,1034.3153,419.54,3.3666,4.1017
6115,1034.3153,keygen_C,48,3,24,8,256,5104,0.6497,1034.3153,408.9135,3.3285,5.1232
6116,1034.3153,keygen_C,48,3,12,19,256,5488,0.6986,1034.3153,417.413,3.3383,4.7787
6117,1034.3153,keygen_C,48,3,10,16,256,4368,0.556,1034.3153,409.7915,3.3053,5.9448
6118,1034.3153,keygen_C,48,3,16,15,256,5744,0.7312,1034.3153,409.6142,3.3462,4.5765
6119,1034.3153,keygen_C,48,3,20,15,256,6768,0.8615,1034.3153,409.7915,3.3763,3.9191
6120,1034.3153,keygen_C,48,3,12,14,256,4528,0.5764,1034.3153,409.1711,3.3104,5.7436
6121,1034.3153,keygen_C,48,3,16,10,256,4464,0.5682,1034.3153,408.9274,3.309,5.8235
6122,1034.3153,keygen_C,48,3,10,17,256,4528,0.5764,1034.3153,410.6777,3.31,5.7428
6123,1034.3153,keygen_C,48,3,11,15,256,4464,0.5682,1034.3153,409.3927,3.3086,5.8226
6124,1034.3153,keygen_C,48,3,14,18,256,5904,0.7515,1034.3153,413.8681,3.3503,4.4581
6125,1034.3153,keygen_C,48,3,19,13,256,5904,0.7515,1034.3153,409.1157,3.3513,4.4593
6126,1034.3153,keygen_C,48,3,24,12,256,6640,0.8452,1034.3153,409.0382,3.3731,3.9908
6127,1034.3153,keygen_C,48,3,9,17,256,4240,0.5397,1034.3153,410.5004,3.3016,6.1173
6128,1034.3153,keygen_C,48,3,22,15,256,7280,0.9267,1034.3153,409.8801,3.3912,3.6595
6129,1034.3153,keygen_C,48,3,23,13,256,6800,0.8656,1034.3153,409.16,3.3777,3.9023
6130,1034.3153,keygen_C,48,3,18,8,256,4240,0.5397,1034.3153,408.9115,3.3026,6.1191
6131,1034.3153,keygen_C,48,3,16,20,256,7024,0.8941,1034.3153,431.5926,3.3833,3.784
6132,1034.3153,keygen_C,48,3,23,9,256,5328,0.6782,1034.3153,408.9212,3.335,4.9174
6133,1034.3153,keygen_C,48,3,15,11,256,4528,0.5764,1034.3153,408.9468,3.3109,5.7444
6134,1034.3153,keygen_C,48,3,23,8,256,4960,0.6314,1034.3153,408.9132,3.3244,5.2654
6135,1034.3153,keygen_C,48,3,12,12,256,4144,0.5275,1034.3153,408.9717,3.2993,6.2547
6136,1034.3153,keygen_C,48,3,9,19,256,4528,0.5764,1034.3153,415.2861,3.31,5.7428
6137,1034.3153,keygen_C,48,3,13,11,256,4144,0.5275,1034.3153,408.9412,3.2993,6.2547
6138,1034.3153,keygen_C,48,3,12,18,256,5296,0.6741,1034.3153,413.1591,3.3327,4.9437
6139,1034.3153,keygen_C,48,3,11,13,256,4112,0.5234,1034.3153,409.0271,3.2984,6.3016
6140,1034.3153,keygen_C,48,3,10,15,256,4208,0.5356,1034.3153,409.3483,3.3007,6.1621
6141,1034.3153,keygen_C,48,3,22,12,256,6224,0.7923,1034.3153,409.0271,3.3606,4.2417
6142,1034.3153,keygen_C,48,3,21,15,256,7024,0.8941,1034.3153,409.8358,3.3838,3.7846
6143,1034.3153,keygen_C,48,3,24,13,256,7024,0.8941,1034.3153,409.1711,3.3842,3.7851
6144,1034.3153,keygen_C,48,3,18,9,256,4528,0.5764,1034.3153,408.9177,3.3109,5.7444
6145,1034.3153,keygen_C,48,3,20,8,256,4528,0.5764,1034.3153,408.9122,3.3114,5.7452
6146,1034.3153,keygen_C,48,3,8,19,256,4208,0.5356,1034.3153,414.5771,3.3007,6.1621
6147,1034.3153,keygen_C,48,3,20,12,256,5808,0.7393,1034.3153,409.016,3.3485,4.5292
6148,1034.3153,keygen_C,48,3,19,11,256,5296,0.6741,1034.3153,408.9578,3.3336,4.9451
6149,1034.3153,keygen_C,48,3,22,16,256,7632,0.9715,1034.3153,410.8549,3.4014,3.5012
6150,1034.3153,keygen_C,48,3,16,19,256,6768,0.8615,1034.3153,420.2489,3.3759,3.9186
6151,1034.3153,keygen_C,48,3,13,17,256,5392,0.6864,1034.3153,411.2094,3.3355,4.8597
6152,1034.3153,keygen_C,48,3,18,12,256,5392,0.6864,1034.3153,409.0049,3.336,4.8604
6153,1034.3153,keygen_C,48,3,19,14,256,6208,0.7902,1034.3153,409.3262,3.3601,4.2521
6154,1034.3153,keygen_C,48,3,15,18,256,6208,0.7902,1034.3153,414.2226,3.3596,4.2515
6155,1034.3153,keygen_C,48,3,19,17,256,7120,0.9063,1034.3153,412.2729,3.3865,3.7366
6156,1034.3153,keygen_C,48,3,18,18,256,7120,0.9063,1034.3153,415.2861,3.3861,3.7361
6157,1034.3153,keygen_C,48,3,14,10,256,4112,0.5234,1034.3153,408.9246,3.2984,6.3016
6158,1034.3153,keygen_C,48,3,13,19,256,5808,0.7393,1034.3153,418.122,3.3476,4.528
6159,1034.3153,keygen_C,48,3,10,13,256,3888,0.4949,1034.3153,409.016,3.2914,6.6506
6160,1034.3153,keygen_C,48,3,14,9,256,3888,0.4949,1034.3153,408.9149,3.2919,6.6515
6161,1034.3153,keygen_C,48,3,14,20,256,6352,0.8086,1034.3153,428.7567,3.3633,4.1597
6162,1034.3153,keygen_C,48,3,11,17,256,4816,0.613,1034.3153,410.8549,3.3188,5.4137
6163,1034.3153,keygen_C,48,3,24,10,256,5872,0.7475,1034.3153,408.9385,3.3508,4.483
6164,1034.3153,keygen_C,48,3,22,11,256,5872,0.7475,1034.3153,408.9662,3.3503,4.4823
6165,1034.3153,keygen_C,48,3,16,18,256,6512,0.8289,1034.3153,414.5771,3.3684,4.0637
6166,1034.3153,keygen_C,48,3,12,16,256,4912,0.6253,1034.3153,409.9687,3.3216,5.3124
6167,1034.3153,keygen_C,48,3,19,10,256,4992,0.6354,1034.3153,408.9315,3.3248,5.2323
6168,1034.3153,keygen_C,48,3,17,18,256,6816,0.8676,1034.3153,414.9316,3.3773,3.8926
6169,1034.3153,keygen_C,48,3,19,16,256,6816,0.8676,1034.3153,410.5891,3.3777,3.8931
6170,1034.3153,keygen_C,48,3,8,17,256,3952,0.5031,1034.3153,410.3232,3.2933,6.5465
6171,1034.3153,keygen_C,48,3,13,13,256,4560,0.5804,1034.3153,409.0492,3.3114,5.7048
6172,1034.3153,keygen_C,48,3,17,15,256,6000,0.7637,1034.3153,409.6585,3.3536,4.391
6173,1034.3153,keygen_C,48,3,17,11,256,4912,0.6253,1034.3153,408.9523,3.322,5.3131
6174,1034.3153,keygen_C,48,3,15,15,256,5488,0.6986,1034.3153,409.5699,3.3387,4.7794
6175,1034.3153,keygen_C,48,3,16,14,256,5488,0.6986,1034.3153,409.2597,3.3387,4.7794
6176,1034.3153,keygen_C,48,3,20,11,256,5488,0.6986,1034.3153,408.9606,3.3392,4.78
6177,1034.3153,keygen_C,48,3,24,9,256,5488,0.6986,1034.3153,408.9218,3.3397,4.7807
6178,1034.3153,keygen_C,48,3,7,18,256,3776,0.4807,1034.3153,411.3867,3.2882,6.8411
6179,1034.3153,keygen_C,48,3,17,16,256,6272,0.7984,1034.3153,410.4118,3.3615,4.2104
6180,1034.3153,keygen_C,48,3,19,15,256,6512,0.8289,1034.3153,409.7471,3.3689,4.0642
6181,1034.3153,keygen_C,48,3,7,19,256,3888,0.4949,1034.3153,413.8681,3.2914,6.6506
6182,1034.3153,keygen_C,48,3,9,15,256,3952,0.5031,1034.3153,409.304,3.2933,6.5465
6183,1034.3153,keygen_C,48,3,18,10,256,4816,0.613,1034.3153,408.9302,3.3193,5.4145
6184,1034.3153,keygen_C,48,3,11,18,256,4992,0.6354,1034.3153,412.8046,3.3239,5.2309
6185,1034.3153,keygen_C,48,3,16,12,256,4976,0.6334,1034.3153,408.9939,3.3239,5.2477
6186,1034.3153,keygen_C,48,3,21,13,256,6352,0.8086,1034.3153,409.1379,3.3643,4.1608
6187,1034.3153,keygen_C,48,3,20,9,256,4848,0.6171,1034.3153,408.9191,3.3206,5.381
6188,1034.3153,keygen_C,48,3,14,12,256,4560,0.5804,1034.3153,408.9828,3.3114,5.7048
6189,1034.3153,keygen_C,48,3,16,17,256,6256,0.7963,1034.3153,411.7412,3.361,4.2206
6190,1034.3153,keygen_C,48,3,18,15,256,6256,0.7963,1034.3153,409.7028,3.361,4.2206
6191,1034.3153,keygen_C,48,3,22,8,256,4816,0.613,1034.3153,408.9128,3.3197,5.4152
6192,1034.3153,keygen_C,48,3,24,11,256,6256,0.7963,1034.3153,408.9717,3.3619,4.2218
6193,1034.3153,keygen_C,48,3,13,10,256,3936,0.501,1034.3153,408.9232,3.2933,6.5732
6194,1034.3153,keygen_C,48,3,11,12,256,3936,0.501,1034.3153,408.9662,3.2933,6.5732
6195,1034.3153,keygen_C,48,3,16,9,256,4208,0.5356,1034.3153,408.9163,3.3016,6.1639
6196,1034.3153,keygen_C,48,3,17,13,256,5456,0.6945,1034.3153,409.0936,3.3378,4.8061
6197,1034.3153,keygen_C,48,3,11,20,256,5344,0.6802,1034.3153,424.5028,3.3341,4.9013
6198,1034.3153,keygen_C,48,3,13,15,256,4976,0.6334,1034.3153,409.4813,3.3234,5.247
6199,1034.3153,keygen_C,48,3,14,16,256,5456,0.6945,1034.3153,410.1459,3.3374,4.8054
6200,1034.3153,keygen_C,48,3,21,10,256,5344,0.6802,1034.3153,408.9343,3.335,4.9027
6201,2048.007,keygen_C,40,2,10,16,16,4496,0.5723,2048.007,540.6577,0.3522,0.6154
6202,2048.007,keygen_C,40,2,16,15,16,5872,0.7475,2048.007,540.4804,0.393,0.5258
6203,2048.007,keygen_C,40,2,14,12,16,4688,0.5967,2048.007,539.849,0.3582,0.6003
6204,2048.007,keygen_C,40,2,13,13,16,4688,0.5967,2048.007,539.9155,0.3582,0.6003
6205,2048.007,keygen_C,40,2,22,11,16,6000,0.7637,2048.007,539.8324,0.3972,0.5201
6206,2048.007,keygen_C,40,2,22,15,16,7408,0.943,2048.007,540.7463,0.4381,0.4645
6207,2048.007,keygen_C,40,2,21,16,16,7488,0.9532,2048.007,541.6325,0.4404,0.462
6208,2048.007,keygen_C,40,2,17,20,16,7488,0.9532,2048.007,563.8768,0.4399,0.4615
6209,2048.007,keygen_C,40,2,24,10,16,6000,0.7637,2048.007,539.8047,0.3977,0.5207
6210,2048.007,keygen_C,40,2,15,16,16,5856,0.7454,2048.007,541.1008,0.3926,0.5267
6211,2048.007,keygen_C,40,2,17,14,16,5856,0.7454,2048.007,540.1481,0.3926,0.5267
6212,2048.007,keygen_C,40,2,8,20,16,4464,0.5682,2048.007,551.1152,0.3513,0.6182
6213,2048.007,keygen_C,40,2,23,10,16,5824,0.7413,2048.007,539.8033,0.3926,0.5295
6214,2048.007,keygen_C,40,2,16,12,16,5104,0.6497,2048.007,539.8601,0.3708,0.5707
6215,2048.007,keygen_C,40,2,18,20,16,7824,0.9959,2048.007,565.2948,0.4497,0.4515
6216,2048.007,keygen_C,40,2,24,12,16,6768,0.8615,2048.007,539.9044,0.42,0.4875
6217,2048.007,keygen_C,40,2,16,20,16,7152,0.9104,2048.007,562.4589,0.4302,0.4725
6218,2048.007,keygen_C,40,2,21,15,16,7152,0.9104,2048.007,540.702,0.4306,0.473
6219,2048.007,keygen_C,40,2,24,13,16,7152,0.9104,2048.007,540.0373,0.4311,0.4735
6220,2048.007,keygen_C,40,2,13,19,16,5936,0.7556,2048.007,548.9882,0.3944,0.522
6221,2048.007,keygen_C,40,2,13,15,16,5104,0.6497,2048.007,540.3475,0.3703,0.57
6222,2048.007,keygen_C,40,2,20,12,16,5936,0.7556,2048.007,539.8822,0.3954,0.5232
6223,2048.007,keygen_C,40,2,11,18,16,5120,0.6517,2048.007,543.6709,0.3708,0.5689
6224,2048.007,keygen_C,40,2,11,15,16,4592,0.5845,2048.007,540.2589,0.3555,0.6081
6225,2048.007,keygen_C,40,2,12,13,16,4464,0.5682,2048.007,539.9044,0.3517,0.619
6226,2048.007,keygen_C,40,2,22,16,16,7760,0.9878,2048.007,541.7211,0.4483,0.4538
6227,2048.007,keygen_C,40,2,24,14,16,7536,0.9593,2048.007,540.3032,0.4422,0.461
6228,2048.007,keygen_C,40,2,20,17,16,7536,0.9593,2048.007,543.3164,0.4418,0.4605
6229,2048.007,keygen_C,40,2,18,19,16,7536,0.9593,2048.007,552.5331,0.4413,0.46
6230,2048.007,keygen_C,40,2,19,10,16,5120,0.6517,2048.007,539.7978,0.3717,0.5703
6231,2048.007,keygen_C,40,2,12,20,16,5808,0.7393,2048.007,556.787,0.3907,0.5285
6232,2048.007,keygen_C,40,2,14,17,16,5808,0.7393,2048.007,542.2529,0.3907,0.5285
6233,2048.007,keygen_C,40,2,18,13,16,5808,0.7393,2048.007,539.9708,0.3912,0.5291
6234,2048.007,keygen_C,40,2,12,14,16,4656,0.5927,2048.007,540.0373,0.3573,0.6029
6235,2048.007,keygen_C,40,2,19,18,16,7552,0.9613,2048.007,546.5068,0.4422,0.46
6236,2048.007,keygen_C,40,2,10,17,16,4656,0.5927,2048.007,541.5439,0.3568,0.6021
6237,2048.007,keygen_C,40,2,11,14,16,4416,0.5621,2048.007,540.0152,0.3503,0.6233
6238,2048.007,keygen_C,40,2,21,17,16,7824,0.9959,2048.007,543.4936,0.4501,0.452
6239,2048.007,keygen_C,40,2,15,13,16,5136,0.6538,2048.007,539.9376,0.3717,0.5685
6240,2048.007,keygen_C,40,2,13,12,16,4480,0.5703,2048.007,539.8435,0.3522,0.6176
6241,2048.007,keygen_C,40,2,14,14,16,5136,0.6538,2048.007,540.0816,0.3712,0.5678
6242,2048.007,keygen_C,40,2,10,20,16,5136,0.6538,2048.007,553.9511,0.3708,0.5671
6243,2048.007,keygen_C,40,2,9,19,16,4656,0.5927,2048.007,546.1523,0.3568,0.6021
6244,2048.007,keygen_C,40,2,14,20,16,6480,0.8248,2048.007,559.6229,0.4102,0.4973
6245,2048.007,keygen_C,40,2,21,13,16,6480,0.8248,2048.007,540.0041,0.4111,0.4984
6246,2048.007,keygen_C,40,2,13,18,16,5728,0.7291,2048.007,544.3798,0.3884,0.5327
6247,2048.007,keygen_C,40,2,19,12,16,5728,0.7291,2048.007,539.8767,0.3893,0.534
6248,2048.007,keygen_C,40,2,15,20,16,6816,0.8676,2048.007,561.0409,0.4204,0.4846
6249,2048.007,keygen_C,40,2,21,14,16,6816,0.8676,2048.007,540.2367,0.4209,0.4851
6250,2048.007,keygen_C,40,2,21,11,16,5808,0.7393,2048.007,539.8296,0.3916,0.5297
6251,2048.007,keygen_C,40,2,15,11,16,4656,0.5927,2048.007,539.813,0.3578,0.6037
6252,2048.007,keygen_C,40,2,21,9,16,5136,0.6538,2048.007,539.786,0.3722,0.5693
6253,2048.007,keygen_C,40,2,16,13,16,5360,0.6823,2048.007,539.9487,0.3782,0.5543
6254,2048.007,keygen_C,40,2,15,15,16,5616,0.7149,2048.007,540.4361,0.3856,0.5394
6255,2048.007,keygen_C,40,2,15,12,16,4896,0.6232,2048.007,539.8545,0.3647,0.5852
6256,2048.007,keygen_C,40,2,17,10,16,4768,0.6069,2048.007,539.795,0.361,0.5948
6257,2048.007,keygen_C,40,2,11,16,16,4768,0.6069,2048.007,540.7463,0.3606,0.5941
6258,2048.007,keygen_C,40,2,20,16,16,7216,0.9185,2048.007,541.5439,0.4325,0.4708
6259,2048.007,keygen_C,40,2,17,19,16,7216,0.9185,2048.007,551.8241,0.432,0.4703
6260,2048.007,keygen_C,40,2,23,14,16,7296,0.9287,2048.007,540.281,0.4353,0.4687
6261,2048.007,keygen_C,40,2,15,18,16,6336,0.8065,2048.007,545.0888,0.4065,0.504
6262,2048.007,keygen_C,40,2,9,16,16,4224,0.5377,2048.007,540.5691,0.3443,0.6404
6263,2048.007,keygen_C,40,2,17,16,16,6400,0.8147,2048.007,541.278,0.4084,0.5013
6264,2048.007,keygen_C,40,2,14,16,16,5584,0.7108,2048.007,541.0122,0.3842,0.5406
6265,2048.007,keygen_C,40,2,21,10,16,5472,0.6965,2048.007,539.8005,0.3819,0.5483
6266,2048.007,keygen_C,40,2,19,14,16,6336,0.8065,2048.007,540.1924,0.407,0.5046
6267,2048.007,keygen_C,40,2,11,20,16,5472,0.6965,2048.007,555.369,0.381,0.547
6268,2048.007,keygen_C,40,2,18,16,16,6672,0.8493,2048.007,541.3667,0.4162,0.4901
6269,2048.007,keygen_C,40,2,14,19,16,6256,0.7963,2048.007,549.6972,0.4037,0.507
6270,2048.007,keygen_C,40,2,23,13,16,6928,0.8819,2048.007,540.0262,0.4246,0.4815
6271,2048.007,keygen_C,40,2,17,17,16,6672,0.8493,2048.007,542.7846,0.4162,0.4901
6272,2048.007,keygen_C,40,2,22,13,16,6704,0.8534,2048.007,540.0152,0.4176,0.4894
6273,2048.007,keygen_C,40,2,17,13,16,5584,0.7108,2048.007,539.9598,0.3847,0.5412
6274,2048.007,keygen_C,40,2,12,18,16,5424,0.6904,2048.007,544.0253,0.3796,0.5498
6275,2048.007,keygen_C,40,2,16,16,16,6128,0.78,2048.007,541.1894,0.4005,0.5134
6276,2048.007,keygen_C,40,2,13,14,16,4896,0.6232,2048.007,540.0595,0.3643,0.5845
6277,2048.007,keygen_C,40,2,19,9,16,4816,0.613,2048.007,539.7846,0.3629,0.5919
6278,2048.007,keygen_C,40,2,18,17,16,6960,0.8859,2048.007,542.9619,0.4246,0.4793
6279,2048.007,keygen_C,40,2,23,8,16,5088,0.6477,2048.007,539.7794,0.3712,0.5732
6280,2048.007,keygen_C,40,2,10,18,16,4816,0.613,2048.007,543.3164,0.3615,0.5897
6281,2048.007,keygen_C,40,2,13,16,16,5312,0.6762,2048.007,540.9235,0.3763,0.5566
6282,2048.007,keygen_C,40,2,18,15,16,6384,0.8126,2048.007,540.5691,0.4079,0.5019
6283,2048.007,keygen_C,40,2,24,11,16,6384,0.8126,2048.007,539.8379,0.4088,0.5031
6284,2048.007,keygen_C,40,2,17,12,16,5312,0.6762,2048.007,539.8656,0.3768,0.5573
6285,2048.007,keygen_C,40,2,17,15,16,6128,0.78,2048.007,540.5247,0.4005,0.5134
6286,2048.007,keygen_C,40,2,7,20,16,4128,0.5255,2048.007,549.6972,0.3415,0.65
6287,2048.007,keygen_C,40,2,21,12,16,6144,0.7821,2048.007,539.8878,0.4014,0.5132
6288,2048.007,keygen_C,40,2,13,20,16,6144,0.7821,2048.007,558.205,0.4005,0.5121
6289,2048.007,keygen_C,40,2,9,20,16,4800,0.611,2048.007,552.5331,0.361,0.5909
6290,2048.007,keygen_C,40,2,18,12,16,5520,0.7026,2048.007,539.8711,0.3828,0.5448
6291,2048.007,keygen_C,40,2,19,16,16,6944,0.8839,2048.007,541.4553,0.4246,0.4804
6292,2048.007,keygen_C,40,2,17,18,16,6944,0.8839,2048.007,545.7978,0.4241,0.4798
6293,2048.007,keygen_C,40,2,16,17,16,6384,0.8126,2048.007,542.6074,0.4079,0.5019
6294,2048.007,keygen_C,40,2,19,17,16,7248,0.9226,2048.007,543.1391,0.4334,0.4698
6295,2048.007,keygen_C,40,2,13,17,16,5520,0.7026,2048.007,542.0756,0.3824,0.5442
6296,2048.007,keygen_C,40,2,15,17,16,6096,0.776,2048.007,542.4301,0.3995,0.5149
6297,2048.007,keygen_C,40,2,18,14,16,6096,0.776,2048.007,540.1703,0.3995,0.5149
6298,2048.007,keygen_C,40,2,20,13,16,6256,0.7963,2048.007,539.993,0.4046,0.5081
6299,2048.007,keygen_C,40,2,18,10,16,4944,0.6293,2048.007,539.7964,0.3661,0.5818
6300,2048.007,keygen_C,40,2,11,17,16,4944,0.6293,2048.007,541.7212,0.3657,0.581
6301,2048.007,keygen_C,40,2,12,17,16,5232,0.666,2048.007,541.8984,0.374,0.5616
6302,2048.007,keygen_C,40,2,23,9,16,5456,0.6945,2048.007,539.7874,0.3819,0.5499
6303,2048.007,keygen_C,40,2,22,9,16,5296,0.6741,2048.007,539.7867,0.3768,0.5589
6304,2048.007,keygen_C,40,2,23,15,16,7664,0.9756,2048.007,540.7906,0.4459,0.4571
6305,2048.007,keygen_C,40,2,20,15,16,6896,0.8778,2048.007,540.6577,0.4232,0.4821
6306,2048.007,keygen_C,40,2,16,19,16,6896,0.8778,2048.007,551.1152,0.4227,0.4816
6307,2048.007,keygen_C,40,2,20,9,16,4976,0.6334,2048.007,539.7853,0.3675,0.5802
6308,2048.007,keygen_C,40,2,22,10,16,5648,0.7189,2048.007,539.8019,0.387,0.5383
6309,2048.007,keygen_C,40,2,19,13,16,6032,0.7678,2048.007,539.9819,0.3981,0.5185
6310,2048.007,keygen_C,40,2,14,18,16,6032,0.7678,2048.007,544.7343,0.3972,0.5173
6311,2048.007,keygen_C,40,2,9,17,16,4368,0.556,2048.007,541.3667,0.3485,0.6268
6312,2048.007,keygen_C,40,2,10,19,16,4976,0.6334,2048.007,546.8613,0.3661,0.578
6313,2048.007,keygen_C,40,2,23,11,16,6192,0.7882,2048.007,539.8351,0.4032,0.5116
6314,2048.007,keygen_C,40,2,22,14,16,7056,0.8982,2048.007,540.2589,0.4278,0.4764
6315,2048.007,keygen_C,40,2,18,18,16,7248,0.9226,2048.007,546.1523,0.4329,0.4693
6316,2048.007,keygen_C,40,2,23,12,16,6560,0.835,2048.007,539.8988,0.4139,0.4957
6317,2048.007,keygen_C,40,2,22,12,16,6352,0.8086,2048.007,539.8933,0.4074,0.5039
6318,2048.007,keygen_C,40,2,14,13,16,4912,0.6253,2048.007,539.9265,0.3647,0.5833
6319,2048.007,keygen_C,40,2,24,8,16,5232,0.666,2048.007,539.7798,0.3754,0.5637
6320,2048.007,keygen_C,40,2,18,11,16,5232,0.666,2048.007,539.8213,0.3745,0.5623
6321,2048.007,keygen_C,40,2,9,18,16,4512,0.5743,2048.007,542.9619,0.3527,0.614
6322,2048.007,keygen_C,40,2,11,19,16,5296,0.6741,2048.007,547.5703,0.3759,0.5576
6323,2048.007,keygen_C,40,2,20,10,16,5296,0.6741,2048.007,539.7991,0.3768,0.5589
6324,2048.007,keygen_C,40,2,12,19,16,5616,0.7149,2048.007,548.2792,0.3852,0.5388
6325,2048.007,keygen_C,40,2,14,15,16,5360,0.6823,2048.007,540.3918,0.3777,0.5536
6326,2048.007,keygen_C,40,2,19,15,16,6640,0.8452,2048.007,540.6134,0.4158,0.4919
6327,2048.007,keygen_C,40,2,16,14,16,5616,0.7149,2048.007,540.1259,0.3856,0.5394
6328,2048.007,keygen_C,40,2,12,16,16,5040,0.6415,2048.007,540.8349,0.3684,0.5743
6329,2048.007,keygen_C,40,2,8,19,16,4336,0.5519,2048.007,545.4433,0.3476,0.6297
6330,2048.007,keygen_C,40,2,20,11,16,5616,0.7149,2048.007,539.8268,0.3861,0.5401
6331,2048.007,keygen_C,40,2,15,19,16,6576,0.8371,2048.007,550.4062,0.4135,0.4939
6332,2048.007,keygen_C,40,2,19,11,16,5424,0.6904,2048.007,539.8241,0.3805,0.5511
6333,2048.007,keygen_C,40,2,24,9,16,5616,0.7149,2048.007,539.7881,0.3865,0.5407
6334,2048.007,keygen_C,40,2,17,11,16,5040,0.6415,2048.007,539.8185,0.3689,0.575
6335,2048.007,keygen_C,40,2,10,15,16,4336,0.5519,2048.007,540.2146,0.3476,0.6297
6336,2048.007,keygen_C,40,2,16,18,16,6640,0.8452,2048.007,545.4433,0.4153,0.4914
6337,2048.007,keygen_C,40,2,20,14,16,6576,0.8371,2048.007,540.2146,0.4139,0.4945
6338,2048.007,keygen_C,40,2,12,15,16,4848,0.6171,2048.007,540.3032,0.3629,0.588
6339,2048.007,keygen_C,40,2,16,11,16,4848,0.6171,2048.007,539.8158,0.3633,0.5888
6340,2048.007,keygen_C,40,2,8,18,16,4208,0.5356,2048.007,542.6074,0.3439,0.6419
6341,2048.007,keygen_C,40,2,15,14,16,5376,0.6843,2048.007,540.1038,0.3787,0.5533
6342,3245.9656,keygen_C,40,2,22,10,32,5424,0.6904,3245.9656,855.5351,0.5448,0.789
6343,3245.9656,keygen_C,40,2,20,16,32,6992,0.89,3245.9656,857.2771,0.5903,0.6632
6344,3245.9656,keygen_C,40,2,13,15,32,4880,0.6212,3245.9656,856.0807,0.5281,0.8501
6345,3245.9656,keygen_C,40,2,17,19,32,6992,0.89,3245.9656,867.5574,0.5898,0.6627
6346,3245.9656,keygen_C,40,2,16,13,32,5136,0.6538,3245.9656,855.6819,0.536,0.8198
6347,3245.9656,keygen_C,40,2,17,10,32,4544,0.5784,3245.9656,855.5282,0.5188,0.8969
6348,3245.9656,keygen_C,40,2,18,14,32,5872,0.7475,3245.9656,855.9035,0.5573,0.7456
